ontology_id,ontology,mondo_id
C0730278,UMLS,0004687
312905005,SCTID,0004687
8946,DOID,0004687
391178000,SCTID,0004687
896,DOID,0004689
D008664,MESH,0004689
C0025534,UMLS,0004689
94102002,SCTID,0004690
146.1,ICD9,0004690
187680001,SCTID,0004690
C09.0,ICD10,0004690
C0153384,UMLS,0004690
363394001,SCTID,0004690
8969,DOID,0004690
898,DOID,0004691
268233005,SCTID,0004691
204956007,SCTID,0004691
753.12,ICD9,0004691
753.13,ICD9,0004691
C84578,NCIT,0004691
156973002,SCTID,0004691
268332003,SCTID,0004691
765330003,SCTID,0004691
D007690,MESH,0004691
1001496,EFO,0004691
Q61.3,ICD10,0004691
C0085413,UMLS,0004691
204954005,SCTID,0004691
730,Orphanet,0004691
C0022680,UMLS,0004691
0010413,GARD,0004691
CN119611,UMLS,0004691
204955006,SCTID,0004691
D016891,MESH,0004691
C27093,NCIT,0004693
8077/2,ICDO,0004693
C0334245,UMLS,0004693
8070/2,ICDO,0004693
900,DOID,0004694
K76.81,ICD10,0004694
0013384,GARD,0004694
D020065,MESH,0004694
417.8,ICD9,0004694
1001346,EFO,0004694
573.5,ICD9,0004694
371067004,SCTID,0004694
C0600452,UMLS,0004694
4159144,COHD,0004694
C4949,NCIT,0004695
901,DOID,0004695
C1112746,UMLS,0004695
C9100,NCIT,0004696
9011,DOID,0004696
189261004,SCTID,0004696
92634009,SCTID,0004696
D02.0,ICD10,0004696
C0154069,UMLS,0004696
24897,COHD,0004696
231.0,ICD9,0004696
C3953,NCIT,0004697
9021,DOID,0004697
530.83,ICD9,0004697
0012859,HP,0004697
C0267095,UMLS,0004697
89057003,SCTID,0004697
C0685941,UMLS,0004698
D01.4,ICD10,0004698
9024,DOID,0004698
190172008,SCTID,0004698
92617001,SCTID,0004698
230.7,ICD9,0004698
C0154065,UMLS,0004698
449072004,SCTID,0004699
202.80,ICD9,0004699
C0740372,UMLS,0004699
903,DOID,0004699
C38162,NCIT,0004699
C3525,NCIT,0004700
C0747273,UMLS,0004700
142.0,ICD9,0004700
C07,ICD10,0004700
93949007,SCTID,0004700
9036,DOID,0004700
D010307,MESH,0004700
363379000,SCTID,0004700
N84.0,ICD10,0004701
C3662,NCIT,0004701
9042,DOID,0004701
621.0,ICD9,0004701
11314008,SCTID,0004701
C0156369,UMLS,0004701
266659005,SCTID,0004701
200779,COHD,0004701
N88.0,ICD10,0004702
C3976,NCIT,0004702
9043,DOID,0004702
50923006,SCTID,0004702
C0269194,UMLS,0004702
622.2,ICD9,0004702
C0154091,UMLS,0004703
D09.0,ICD10,0004703
C3644,NCIT,0004703
192855,COHD,0004703
9053,DOID,0004703
233.7,ICD9,0004703
92546004,SCTID,0004703
269650008,SCTID,0004703
907,DOID,0004705
C1333965,UMLS,0004705
C5752,NCIT,0004705
9076,DOID,0004706
373.34,ICD9,0004706
79291003,SCTID,0004706
H01.12,ICD10,0004706
C0155180,UMLS,0004706
432919,COHD,0004706
401311008,SCTID,0004707
230.6,ICD9,0004707
189233005,SCTID,0004707
230.5,ICD9,0004707
20365006,SCTID,0004707
9087,DOID,0004707
92531006,SCTID,0004707
C2242854,UMLS,0004707
C7794,NCIT,0004707
C0154064,UMLS,0004707
92537005,SCTID,0004707
C89771,NCIT,0004708
28109,COHD,0004708
9095,DOID,0004708
C0154059,UMLS,0004708
308860001,SCTID,0004708
D00.1,ICD10,0004708
92585006,SCTID,0004708
189217007,SCTID,0004708
230.1,ICD9,0004708
C5574,NCIT,0004709
191.4,ICD9,0004709
C0153638,UMLS,0004709
C1263889,UMLS,0004709
93928006,SCTID,0004709
910,DOID,0004709
126957005,SCTID,0004709
C71.4,ICD10,0004709
363470000,SCTID,0004709
92788005,SCTID,0004710
192581,COHD,0004710
C0154086,UMLS,0004710
269492005,SCTID,0004710
9108,DOID,0004710
C0686237,UMLS,0004710
189342001,SCTID,0004710
233.2,ICD9,0004710
D007617,MESH,0004712
B00.0,ICD10,0004712
C0153037,UMLS,0004712
054.41,ICD9,0004712
52464003,SCTID,0004712
C0854331,UMLS,0004712
186535001,SCTID,0004712
38875006,SCTID,0004712
C0936250,UMLS,0004712
054.0,ICD9,0004712
9123,DOID,0004712
C35620,NCIT,0004712
186544000,SCTID,0004712
93873003,SCTID,0004713
C03.1,ICD10,0004713
C0432581,UMLS,0004713
9125,DOID,0004713
363384006,SCTID,0004713
143.1,ICD9,0004713
C0752352,UMLS,0004714
C84574,NCIT,0004714
913,DOID,0004714
D020966,MESH,0004714
C0345908,UMLS,0004715
189241005,SCTID,0004715
D01.5,ICD10,0004715
9132,DOID,0004715
C0496854,UMLS,0004715
271525004,SCTID,0004715
92644006,SCTID,0004715
230.8,ICD9,0004715
189247009,SCTID,0004715
C7788,NCIT,0004716
230.2,ICD9,0004716
D00.2,ICD10,0004716
200974,COHD,0004716
189223002,SCTID,0004716
9138,DOID,0004716
C0154060,UMLS,0004716
92756002,SCTID,0004716
58008004,SCTID,0004717
240625009,SCTID,0004717
1001387,EFO,0004717
914,DOID,0004717
C0030781,UMLS,0004717
D010382,MESH,0004717
197366003,SCTID,0004717
K76.4,ICD10,0004717
C0155179,UMLS,0004718
55846006,SCTID,0004718
H01.14,ICD10,0004718
9140,DOID,0004718
373.33,ICD9,0004718
363387004,SCTID,0004719
C0153375,UMLS,0004719
C3528,NCIT,0004719
9149,DOID,0004719
C05.0,ICD10,0004719
93822006,SCTID,0004719
145.2,ICD9,0004719
050.1,ICD9,0004720
C0001906,UMLS,0004720
72294005,SCTID,0004720
9153,DOID,0004720
C34365,NCIT,0004720
916,DOID,0004721
126851005,SCTID,0004721
C0023903,UMLS,0004721
1001513,EFO,0004721
C7106,NCIT,0004721
C12392,NCIT,0004721
LIVER,ONCOTREE,0004721
C0023884,UMLS,0004721
C1333419,UMLS,0004721
C1333968,UMLS,0004723
C5753,NCIT,0004723
917,DOID,0004723
9173,DOID,0004724
C8396,NCIT,0004724
C0345607,UMLS,0004724
C0153360,UMLS,0004724
94077005,SCTID,0004724
C3526,NCIT,0004724
142.1,ICD9,0004724
22557,COHD,0004724
363380002,SCTID,0004724
C08.0,ICD10,0004724
230.4,ICD9,0004725
75210,COHD,0004725
D01.2,ICD10,0004725
308879003,SCTID,0004725
9174,DOID,0004725
C0154062,UMLS,0004725
92696009,SCTID,0004725
C4853,NCIT,0004725
1000324,EFO,0004726
918,DOID,0004726
C1333967,UMLS,0004726
717329009,SCTID,0004726
C5858,NCIT,0004726
187664006,SCTID,0004727
C06.1,ICD10,0004727
4090226,COHD,0004727
C0153374,UMLS,0004727
145.1,ICD9,0004727
9188,DOID,0004727
187658004,SCTID,0004727
94138009,SCTID,0004727
380097,COHD,0004728
C0730285,UMLS,0004728
312912001,SCTID,0004728
9191,DOID,0004728
362.07,ICD9,0004728
40846004,SCTID,0004729
9192,DOID,0004729
79962008,SCTID,0004729
D015154,MESH,0004729
1001785,EFO,0004729
K22.4,ICD10,0004729
530.5,ICD9,0004729
266434009,SCTID,0004729
196614005,SCTID,0004729
61100004,SCTID,0004729
C0014858,UMLS,0004729
784.40,ICD9,0004730
784.49,ICD9,0004730
47004009,SCTID,0004730
92,DOID,0004730
D013064,MESH,0004730
C5041,NCIT,0004730
C0037822,UMLS,0004730
C27169,NCIT,0004731
27405005,SCTID,0004731
9220,DOID,0004731
G47.31,ICD10,0004731
D020182,MESH,0004731
C3887547,UMLS,0004731
327.21,ICD9,0004731
D09.1,ICD10,0004732
92624000,SCTID,0004732
9234,DOID,0004732
190185006,SCTID,0004732
C0154092,UMLS,0004732
233.9,ICD9,0004732
C0686172,UMLS,0004732
C3531,NCIT,0004733
C12,ICD10,0004733
C0153400,UMLS,0004733
148.1,ICD9,0004733
9235,DOID,0004733
363401000,SCTID,0004733
93978008,SCTID,0004733
D000592,MESH,0004736
0006770,GARD,0004736
270.9,ICD9,0004736
C0002514,UMLS,0004736
9252,DOID,0004736
E72.9,ICD10,0004736
190680002,SCTID,0004736
154734005,SCTID,0004736
190740001,SCTID,0004736
267496003,SCTID,0004736
42930003,SCTID,0004736
270,ICD9,0004736
D006712,MESH,0004737
0010770,GARD,0004737
9263,DOID,0004737
C84765,NCIT,0004737
190709008,SCTID,0004737
0002156,HP,0004737
C0019880,UMLS,0004737
11282001,SCTID,0004737
E72.11,ICD10,0004737
C0268512,UMLS,0004738
44176004,SCTID,0004738
36444000,SCTID,0004739
270.6,ICD9,0004739
79167,Orphanet,0004739
C0154246,UMLS,0004739
E72.20,ICD10,0004739
0007837,GARD,0004739
9267,DOID,0004739
D056806,MESH,0004739
434311,COHD,0004739
E72.2,ICD10,0004739
C84785,NCIT,0004739
276700,OMIMPS,0004741
D020176,MESH,0004741
9275,DOID,0004741
E70.21,ICD10,0004741
270.2,ICD9,0004741
C0268483,UMLS,0004741
C98640,NCIT,0004741
190694001,SCTID,0004741
D013132,MESH,0004742
9277,DOID,0004742
334.2,ICD9,0004742
192868000,SCTID,0004742
192872001,SCTID,0004742
436391,COHD,0004742
23732000,SCTID,0004742
C0033132,UMLS,0004742
C84770,NCIT,0004743
9279,DOID,0004743
D020138,MESH,0004743
419503008,SCTID,0004743
C0598608,UMLS,0004743
9283,DOID,0004744
193532005,SCTID,0004744
C1533674,UMLS,0004744
4102183,COHD,0004744
359633007,SCTID,0004744
C0549470,UMLS,0004744
47891005,SCTID,0004744
365.00,ICD9,0004744
H40.00,ICD10,0004744
193531003,SCTID,0004744
6273006,SCTID,0004745
315586,COHD,0004745
D011317,MESH,0004745
C0033117,UMLS,0004745
198027001,SCTID,0004745
140949,Orphanet,0004745
4287008,SCTID,0004745
N48.30,ICD10,0004745
N48.3,ICD10,0004745
155930001,SCTID,0004745
9286,DOID,0004745
607.3,ICD9,0004745
929,DOID,0004746
H05.82,ICD10,0004746
C0155286,UMLS,0004746
57130002,SCTID,0004746
376.82,ICD9,0004746
C87175,NCIT,0004747
C0158651,UMLS,0004747
9296,DOID,0004747
749.11,ICD9,0004747
62696001,SCTID,0004747
0410030,HP,0004747
Q36.9,ICD10,0004747
Q36,ICD10,0004747
80281008,SCTID,0004747
0003959,EFO,0004747
749.10,ICD9,0004747
204606000,SCTID,0004747
749.1,ICD9,0004747
133861,COHD,0004747
D002971,MESH,0004747
204609007,SCTID,0004747
156941008,SCTID,0004747
9297,DOID,0004748
528.5,ICD9,0004748
K13.0,ICD10,0004748
C26818,NCIT,0004748
D008047,MESH,0004748
196563002,SCTID,0004748
90678009,SCTID,0004748
C0023760,UMLS,0004748
363437005,SCTID,0004749
93914000,SCTID,0004749
C4569,NCIT,0004749
9299,DOID,0004749
C0346611,UMLS,0004749
C97155,NCIT,0004750
0002463,HP,0004750
F80.9,ICD10,0004750
D007806,MESH,0004750
62305002,SCTID,0004750
93,DOID,0004750
0005425,EFO,0004750
C0023015,UMLS,0004750
H05,ICD10,0004751
267746003,SCTID,0004751
11270005,SCTID,0004751
930,DOID,0004751
376.9,ICD9,0004751
376,ICD9,0004751
C0029182,UMLS,0004751
155200004,SCTID,0004751
194036005,SCTID,0004751
D009916,MESH,0004751
H05.9,ICD10,0004751
C5359,NCIT,0004752
9300,DOID,0004752
C1096349,UMLS,0004752
H50.6,ICD10,0004753
9306,DOID,0004753
H50.60,ICD10,0004753
194124001,SCTID,0004753
194121009,SCTID,0004753
378.60,ICD9,0004753
378.6,ICD9,0004753
5371001,SCTID,0004753
D013285,MESH,0004753
C0152223,UMLS,0004753
378157,COHD,0004753
9307,DOID,0004754
569.1,ICD9,0004754
D012005,MESH,0004754
197214005,SCTID,0004754
C34973,NCIT,0004754
C0034888,UMLS,0004754
57773001,SCTID,0004754
197215006,SCTID,0004754
K62.3,ICD10,0004754
155802002,SCTID,0004754
0002035,HP,0004754
197212009,SCTID,0004754
931,DOID,0004755
C0026414,UMLS,0004755
1001372,EFO,0004755
D008989,MESH,0004755
C0345630,UMLS,0004756
C4413,NCIT,0004756
9310,DOID,0004756
126670003,SCTID,0004756
9312,DOID,0004757
266384001,SCTID,0004757
132932,COHD,0004757
C0008681,UMLS,0004757
J32.2,ICD10,0004757
155528009,SCTID,0004757
C34472,NCIT,0004757
73237007,SCTID,0004757
473.2,ICD9,0004757
H53.42,ICD10,0004758
368.43,ICD9,0004758
193673000,SCTID,0004758
H53.43,ICD10,0004758
D012607,MESH,0004758
368.45,ICD9,0004758
C0152192,UMLS,0004758
368.44,ICD9,0004758
368.42,ICD9,0004758
0000575,HP,0004758
9335,DOID,0004758
C0029657,UMLS,0004758
H53.45,ICD10,0004758
C0155012,UMLS,0004758
33970004,SCTID,0004758
C0155011,UMLS,0004758
C0152186,UMLS,0004759
268763002,SCTID,0004759
9336,DOID,0004759
438999,COHD,0004759
154907002,SCTID,0004759
302.1,ICD9,0004759
31997002,SCTID,0004759
81463002,SCTID,0004759
74944002,SCTID,0004760
N36.5,ICD10,0004760
196465,COHD,0004760
C0156286,UMLS,0004760
599.4,ICD9,0004760
9339,DOID,0004760
C0152443,UMLS,0004761
N36.1,ICD10,0004761
599.2,ICD9,0004761
9341,DOID,0004761
90531003,SCTID,0004761
156027002,SCTID,0004762
39402007,SCTID,0004762
201347,COHD,0004762
C0152078,UMLS,0004762
625.5,ICD9,0004762
9346,DOID,0004762
230729006,SCTID,0004763
C125662,NCIT,0004763
443.21,ICD9,0004763
9348,DOID,0004763
C0338585,UMLS,0004763
I77.71,ICD10,0004763
720626009,SCTID,0004763
9358,DOID,0004764
77323000,SCTID,0004764
726.63,ICD9,0004764
202870007,SCTID,0004764
C0158316,UMLS,0004764
155576005,SCTID,0004765
266361008,SCTID,0004765
493.1,ICD9,0004765
195976008,SCTID,0004765
9360,DOID,0004765
4145497,COHD,0004765
195973000,SCTID,0004765
8312004,SCTID,0004765
J45,ICD10,0004765
266397004,SCTID,0004765
C0155880,UMLS,0004765
493.91,ICD9,0004766
D013224,MESH,0004766
J46,ICD10,0004766
708090002,SCTID,0004766
0008590,EFO,0004766
C0038218,UMLS,0004766
155577001,SCTID,0004766
36979006,SCTID,0004766
57546000,SCTID,0004766
9362,DOID,0004766
195980003,SCTID,0004766
C122577,NCIT,0004766
266363006,SCTID,0004766
45769438,COHD,0004766
C0042588,UMLS,0004767
155935006,SCTID,0004767
200148,COHD,0004767
C12787,NCIT,0004767
9365,DOID,0004767
198043008,SCTID,0004767
198044002,SCTID,0004767
N49.0,ICD10,0004767
608.0,ICD9,0004767
27001009,SCTID,0004767
370.8,ICD9,0004768
H16.2,ICD10,0004768
155154005,SCTID,0004768
370.49,ICD9,0004768
380397,COHD,0004768
D007637,MESH,0004768
88151007,SCTID,0004768
9368,DOID,0004768
193757003,SCTID,0004768
193780006,SCTID,0004768
C0022573,UMLS,0004768
H16.20,ICD10,0004768
370.40,ICD9,0004768
C34744,NCIT,0004768
72789009,SCTID,0004769
80698001,SCTID,0004769
C117296,NCIT,0004769
C2350476,UMLS,0004769
C0085270,UMLS,0004769
D016727,MESH,0004769
376.12,ICD9,0004769
9369,DOID,0004769
H05.11,ICD10,0004769
433774,COHD,0004769
302901005,SCTID,0004769
9370,DOID,0004770
376.30,ICD9,0004770
267746003,SCTID,0004770
H05.20,ICD10,0004770
D005094,MESH,0004770
C118763,NCIT,0004770
18265008,SCTID,0004770
155200004,SCTID,0004770
C0015300,UMLS,0004770
436700,COHD,0004770
0000520,HP,0004770
H20.81,ICD10,0004771
11226001,SCTID,0004771
9375,DOID,0004771
C0016782,UMLS,0004771
364.21,ICD9,0004771
C0152138,UMLS,0004772
9378,DOID,0004772
364.22,ICD9,0004772
29538005,SCTID,0004772
364.3,ICD9,0004773
364.01,ICD9,0004773
193485000,SCTID,0004773
C34736,NCIT,0004773
C0007832,UMLS,0004773
0001094,HP,0004773
C0154909,UMLS,0004773
77971008,SCTID,0004773
364.2,ICD9,0004773
9383,DOID,0004773
C0022073,UMLS,0004773
H20.01,ICD10,0004773
193496008,SCTID,0004773
12630008,SCTID,0004773
C0153212,UMLS,0004774
9091006,SCTID,0004774
A54.32,ICD10,0004774
9384,DOID,0004774
186922002,SCTID,0004774
098.41,ICD9,0004774
C0339320,UMLS,0004775
364.23,ICD9,0004775
H20.2,ICD10,0004775
70461003,SCTID,0004775
438751,COHD,0004775
9388,DOID,0004775
C0001327,UMLS,0004777
C26688,NCIT,0004777
155506009,SCTID,0004777
6655004,SCTID,0004777
464.00,ICD9,0004777
464.0,ICD9,0004777
195690008,SCTID,0004777
408669002,SCTID,0004777
464.01,ICD9,0004777
C0949123,UMLS,0004777
9396,DOID,0004777
J04.0,ICD10,0004777
30133,COHD,0004777
N45,ICD10,0004778
24084007,SCTID,0004778
604.90,ICD9,0004778
155917002,SCTID,0004778
N45.3,ICD10,0004778
198001001,SCTID,0004778
604,ICD9,0004778
155913003,SCTID,0004778
155915005,SCTID,0004778
198004009,SCTID,0004778
197983000,SCTID,0004778
9401,DOID,0004778
C0149881,UMLS,0004778
198003003,SCTID,0004778
C12328,NCIT,0004779
9402,DOID,0004779
N45.1,ICD10,0004779
0000031,HP,0004779
C0014534,UMLS,0004779
155914009,SCTID,0004779
D004823,MESH,0004779
197998003,SCTID,0004779
31070006,SCTID,0004779
197993007,SCTID,0004779
C0155652,UMLS,0004780
9407,DOID,0004780
410.60,ICD9,0004780
312327,COHD,0004781
C35204,NCIT,0004781
410,ICD9,0004781
155304006,SCTID,0004781
410.82,ICD9,0004781
266288001,SCTID,0004781
410.90,ICD9,0004781
57054005,SCTID,0004781
410.9,ICD9,0004781
410.91,ICD9,0004781
I21.3,ICD10,0004781
410.92,ICD9,0004781
410.81,ICD9,0004781
194811003,SCTID,0004781
C0155626,UMLS,0004781
194796000,SCTID,0004781
0008583,EFO,0004781
410.80,ICD9,0004781
9408,DOID,0004781
I21.9,ICD10,0004781
E23.2,ICD10,0004782
0011934,GARD,0004782
30968,COHD,0004782
C0011848,UMLS,0004782
190484000,SCTID,0004782
D003919,MESH,0004782
253.5,ICD9,0004782
9409,DOID,0004782
C43263,NCIT,0004782
15771004,SCTID,0004782
9415,DOID,0004784
C0155877,UMLS,0004784
266396008,SCTID,0004784
266358007,SCTID,0004784
493.0,ICD9,0004784
389145006,SCTID,0004784
233680000,SCTID,0004784
389146007,SCTID,0004784
J45,ICD10,0004784
155575009,SCTID,0004784
16862005,SCTID,0004784
195972005,SCTID,0004784
195968006,SCTID,0004784
373.8,ICD9,0004785
193910008,SCTID,0004785
C0005741,UMLS,0004785
H01.9,ICD10,0004785
C0155181,UMLS,0004785
193920003,SCTID,0004785
H01.00,ICD10,0004785
155175002,SCTID,0004785
193909003,SCTID,0004785
396712002,SCTID,0004785
9423,DOID,0004785
155170007,SCTID,0004785
373.0,ICD9,0004785
41446000,SCTID,0004785
378425,COHD,0004785
C112183,NCIT,0004785
193908006,SCTID,0004785
H01.0,ICD10,0004785
373.00,ICD9,0004785
193925008,SCTID,0004785
373.4,ICD9,0004785
D001762,MESH,0004785
373.9,ICD9,0004785
155171006,SCTID,0004785
193907001,SCTID,0004785
71912000,SCTID,0004786
9439,DOID,0004786
C0267918,UMLS,0004786
C35335,NCIT,0004786
9442,DOID,0004787
C40215,NCIT,0004787
C1516427,UMLS,0004787
C1336900,UMLS,0004788
9445,DOID,0004788
C6342,NCIT,0004788
9446,DOID,0004789
D002761,MESH,0004789
576.1,ICD9,0004789
155831003,SCTID,0004789
C26718,NCIT,0004789
82403002,SCTID,0004789
197445007,SCTID,0004789
K83.0,ICD10,0004789
195856,COHD,0004789
C0008311,UMLS,0004789
197321007,SCTID,0004790
K70.0,ICD10,0004790
371330000,SCTID,0004790
0003934,EFO,0004790
390002007,SCTID,0004790
571.8,ICD9,0004790
9452,DOID,0004790
D005234,MESH,0004790
C0015695,UMLS,0004790
5360002,SCTID,0004790
571.0,ICD9,0004790
442191002,SCTID,0004790
9459,DOID,0004792
C0153575,UMLS,0004792
182.1,ICD9,0004792
370.34,ICD9,0004794
9461,DOID,0004794
379812,COHD,0004794
H16.21,ICD10,0004794
14366000,SCTID,0004794
C0339295,UMLS,0004794
C0740437,UMLS,0004795
194214000,SCTID,0004795
H60,ICD10,0004795
D010032,MESH,0004795
380.10,ICD9,0004795
C3299,NCIT,0004795
3135009,SCTID,0004795
C0021355,UMLS,0004795
194199003,SCTID,0004795
86981007,SCTID,0004795
267752002,SCTID,0004795
194198006,SCTID,0004795
9463,DOID,0004795
380.1,ICD9,0004795
380731,COHD,0004795
D008581,MESH,0004796
154983000,SCTID,0004796
321.8,ICD9,0004796
C79598,NCIT,0004796
192678004,SCTID,0004796
192681009,SCTID,0004796
C0025289,UMLS,0004796
9471,DOID,0004796
G03.9,ICD10,0004796
0000584,EFO,0004796
322.9,ICD9,0004796
25822001,SCTID,0004796
322,ICD9,0004796
C0729584,UMLS,0004796
0001287,HP,0004796
G03,ICD10,0004796
312216007,SCTID,0004796
62235007,SCTID,0004797
C0154747,UMLS,0004797
193154003,SCTID,0004797
155075000,SCTID,0004797
9473,DOID,0004797
355.8,ICD9,0004797
355,ICD9,0004797
373.01,ICD9,0004799
9483,DOID,0004799
C0155173,UMLS,0004799
91662004,SCTID,0004799
441558,COHD,0004799
H01.01,ICD10,0004799
4760008,SCTID,0004800
H04.02,ICD10,0004800
376416,COHD,0004800
949,DOID,0004800
C0155224,UMLS,0004800
375.02,ICD9,0004800
C0155517,UMLS,0004801
81585005,SCTID,0004801
9496,DOID,0004801
386.53,ICD9,0004801
194374008,SCTID,0004801
9498,DOID,0004802
91053000,SCTID,0004802
C0034068,UMLS,0004802
196145005,SCTID,0004802
196147002,SCTID,0004802
367542003,SCTID,0004802
518.3,ICD9,0004802
155623005,SCTID,0004802
D011657,MESH,0004802
C0263662,UMLS,0004803
26328002,SCTID,0004803
423486005,SCTID,0004803
9499,DOID,0004803
710.8,ICD9,0004803
381858,COHD,0004804
C26971,NCIT,0004804
H04.00,ICD10,0004804
C0155223,UMLS,0004804
193973003,SCTID,0004804
950,DOID,0004804
193971001,SCTID,0004804
375.0,ICD9,0004804
H04.0,ICD10,0004804
375.00,ICD9,0004804
86927009,SCTID,0004804
288.9,ICD9,0004805
154829002,SCTID,0004805
54097007,SCTID,0004805
D72.9,ICD10,0004805
191369001,SCTID,0004805
C0023510,UMLS,0004805
9500,DOID,0004805
D007960,MESH,0004805
288,ICD9,0004805
C0008680,UMLS,0004806
233692000,SCTID,0004806
9502,DOID,0004806
C34471,NCIT,0004806
C0156319,UMLS,0004808
9504,DOID,0004808
57993004,SCTID,0004808
610.8,ICD9,0004808
610.9,ICD9,0004808
78200,COHD,0004808
C0155806,UMLS,0004810
141056,COHD,0004810
461.2,ICD9,0004810
266378004,SCTID,0004810
J01.2,ICD10,0004810
J01.20,ICD10,0004810
67832005,SCTID,0004810
155501004,SCTID,0004810
9506,DOID,0004810
8211008,SCTID,0004811
C0155146,UMLS,0004811
H10.42,ICD10,0004811
193866007,SCTID,0004811
372.11,ICD9,0004811
379816,COHD,0004811
9512,DOID,0004811
372636,COHD,0004812
375.01,ICD9,0004812
C0149505,UMLS,0004812
952,DOID,0004812
H04.01,ICD10,0004812
2589008,SCTID,0004812
29731002,SCTID,0004813
011.7,ICD9,0004813
C0152600,UMLS,0004813
011.76,ICD9,0004813
A15.0,ICD10,0004813
011.73,ICD9,0004813
011.72,ICD9,0004813
011.71,ICD9,0004813
9534,DOID,0004813
011.70,ICD9,0004813
252235,COHD,0004813
42215000,SCTID,0004815
C7765,NCIT,0004815
C3898068,UMLS,0004815
425657001,SCTID,0004815
9541,DOID,0004815
C0278620,UMLS,0004816
C7813,NCIT,0004816
C7024,NCIT,0004816
9544,DOID,0004816
9547,DOID,0004817
C3898125,UMLS,0004817
C0456845,UMLS,0004817
C4734,NCIT,0004817
277580004,SCTID,0004817
C1334169,UMLS,0004819
C2049069,UMLS,0004819
9550,DOID,0004819
C7150,NCIT,0004819
441313008,SCTID,0004819
C1519001,UMLS,0004820
956,DOID,0004820
C41430,NCIT,0004820
C35723,NCIT,0004821
D009302,MESH,0004821
9561,DOID,0004821
123952009,SCTID,0004821
C0027438,UMLS,0004821
C84475,NCIT,0004822
195986009,SCTID,0004822
256449,COHD,0004822
494,ICD9,0004822
155580000,SCTID,0004822
D001987,MESH,0004822
C0006267,UMLS,0004822
211400,OMIMPS,0004822
12295008,SCTID,0004822
J47.9,ICD10,0004822
9563,DOID,0004822
J47,ICD10,0004822
C0276682,UMLS,0004824
3973009,SCTID,0004824
C116810,NCIT,0004824
9577,DOID,0004824
414821002,SCTID,0004824
P37.5,ICD10,0004824
440840,COHD,0004824
771.7,ICD9,0004824
206362009,SCTID,0004824
157121009,SCTID,0004824
C0162301,UMLS,0004826
155880008,SCTID,0004826
20342001,SCTID,0004826
9589,DOID,0004826
594.2,ICD9,0004826
N21.1,ICD10,0004826
C5344,NCIT,0004827
C1333467,UMLS,0004827
959,DOID,0004827
155881007,SCTID,0004828
79509009,SCTID,0004828
N21,ICD10,0004828
155878002,SCTID,0004828
197028,COHD,0004828
N21.9,ICD10,0004828
594.9,ICD9,0004828
197832004,SCTID,0004828
C0156264,UMLS,0004828
594,ICD9,0004828
594.8,ICD9,0004828
9590,DOID,0004828
197828005,SCTID,0004828
0008627,GARD,0004829
94455000,SCTID,0004829
9597,DOID,0004829
359987004,SCTID,0004829
C0022790,UMLS,0004829
C3153,NCIT,0004829
4305004,SCTID,0004829
D007725,MESH,0004829
1000316,EFO,0004829
133569,COHD,0004830
D005208,MESH,0004830
203123000,SCTID,0004830
M72.9,ICD10,0004830
0100537,HP,0004830
36948007,SCTID,0004830
C50559,NCIT,0004830
C0015645,UMLS,0004830
9598,DOID,0004830
729.4,ICD9,0004830
35548007,SCTID,0004831
254737002,SCTID,0004831
9599,DOID,0004831
C4728,NCIT,0004831
C0432528,UMLS,0004831
276805005,SCTID,0004832
C3866,NCIT,0004832
C0238114,UMLS,0004832
960,DOID,0004832
4002650,COHD,0004833
C0149756,UMLS,0004833
9600,DOID,0004833
202882003,SCTID,0004833
D036981,MESH,0004833
M72.2,ICD10,0004833
2482001,SCTID,0004833
156725003,SCTID,0004833
1001909,EFO,0004833
203056001,SCTID,0004833
403990005,SCTID,0004834
C6483,NCIT,0004834
9601,DOID,0004834
C1304514,UMLS,0004834
133566,COHD,0004835
9602,DOID,0004835
186428007,SCTID,0004835
728.86,ICD9,0004835
0006454,GARD,0004835
D019115,MESH,0004835
M72.6,ICD10,0004835
